,url,price,locali,superficie,bagni,piano
29,https://www.immobiliare.it/70343364-Vendita-Trilocale-viale-della-Venezia-Giulia-50-Roma.html,279000,3,120.0,1.0,5.0
30,https://www.immobiliare.it/70114842-Vendita-Attico-Mansarda-via-Degli-Orti-Di-Galba-Roma.html,850000,5,175.0,2.0,12.0
31,https://www.immobiliare.it/69668334-Vendita-Quadrilocale-via-di-montemignaio-Roma.html,650000,4,130.0,2.0,1.0
32,https://www.immobiliare.it/69592474-Vendita-Appartamento-via-Della-Farnesina-Roma.html,1600000,6,340.0,3.5,2.0
33,https://www.immobiliare.it/69686894-Vendita-Bilocale-via-Gaetano-Fuggetta-Roma.html,139000,2,60.0,1.0,0.0
34,https://www.immobiliare.it/68926129-Vendita-Appartamento-via-Edoardo-Jenner-163-Roma.html,695000,6,250.0,3.0,3.0
35,https://www.immobiliare.it/69518256-Vendita-Trilocale-via-Angelo-Emo-25-Roma.html,320000,3,76.0,1.0,3.0
36,https://www.immobiliare.it/67715597-Vendita-Appartamento-via-Alberto-Caroncini-Roma.html,850000,6,183.0,2.0,2.0
37,https://www.immobiliare.it/70177030-Vendita-Appartamento-via-Salvatore-Quasimodo-113-Roma.html,450000,5,150.0,2.0,3.0
38,https://www.immobiliare.it/67414483-Vendita-Appartamento-via-Di-Villa-Ada-Roma.html,1650000,6,340.0,3.0,4.0
39,https://www.immobiliare.it/68842493-Vendita-Appartamento-via-Nomentana-Roma.html,1300000,5,170.0,3.0,2.0
40,https://www.immobiliare.it/67760729-Vendita-Attico-Mansarda-via-di-Rebibbia-55-Roma.html,220000,3,116.0,1.0,1.0
41,https://www.immobiliare.it/67281105-Vendita-Appartamento-via-di-San-Vito-Roma.html,850000,6,204.0,2.0,3.0
42,https://www.immobiliare.it/70105452-Vendita-Quadrilocale-via-Virgilio-Melandri-30-Roma.html,255000,4,130.0,2.0,1.0
43,https://www.immobiliare.it/69659060-Vendita-Appartamento-via-Germanico-24-Roma.html,1150000,5,160.0,2.0,4.0
44,https://www.immobiliare.it/68404119-Vendita-Trilocale-largo-Ecuador-Roma.html,730000,3,160.0,2.0,-1.0
45,https://www.immobiliare.it/61733354-Vendita-Appartamento-via-Dandolo-Roma.html,2500000,6,300.0,3.0,2.0
46,https://www.immobiliare.it/69848852-Vendita-Bilocale-piazza-di-San-Cosimato-73-Roma.html,289000,2,65.0,1.0,5.0
47,https://www.immobiliare.it/69391514-Vendita-Trilocale-via-Vallombrosa-Roma.html,549000,3,109.0,2.0,1.0
48,https://www.immobiliare.it/68085925-Vendita-Trilocale-via-Zaccanopoli-Roma.html,269000,3,87.0,2.0,2.0
49,https://www.immobiliare.it/67854699-Vendita-Attico-Mansarda-viale-delle-Medaglie-d-Oro-280-Roma.html,238000,2,40.0,1.0,7.0
50,https://www.immobiliare.it/61128410-Vendita-Attico-Mansarda-via-Ignazio-Scimonelli-130-Roma.html,269000,4,131.0,2.0,12.0
51,https://www.immobiliare.it/64540628-Vendita-Quadrilocale-viale-Angelico-Roma.html,539000,4,140.0,2.0,3.0
52,https://www.immobiliare.it/70043828-Vendita-Appartamento-via-del-Calice-Roma.html,650000,6,193.0,3.0,4.0
53,https://www.immobiliare.it/69936424-Vendita-Attico-Mansarda-piazzale-Clodio-12-Roma.html,1300000,4,115.0,2.0,9.0
54,https://www.immobiliare.it/68019417-Vendita-Appartamento-via-di-Monte-Giordano-Roma.html,1050000,5,145.0,2.0,1.0
55,https://www.immobiliare.it/70336510-Vendita-Trilocale-viale-Libia-Roma.html,375000,3,92.0,1.0,1.0
56,https://www.immobiliare.it/64625120-Vendita-Trilocale-piazza-San-Giovanni-in-Roma.html,339000,3,90.0,1.0,4.0
57,https://www.immobiliare.it/70084416-Vendita-Appartamento-via-Nomentana-833-Roma.html,745000,6,230.0,3.0,4.0
58,https://www.immobiliare.it/70495408-Vendita-Attico-Mansarda-via-delle-Altee-Roma.html,50000,2,20.0,1.0,12.0
59,https://www.immobiliare.it/70288308-Vendita-Appartamento-via-della-Fotografia-Roma.html,690000,5,140.0,2.0,2.0
60,https://www.immobiliare.it/69489710-Vendita-Appartamento-via-di-Pietralata-Roma.html,395000,6,130.0,2.0,1.0
61,https://www.immobiliare.it/69090654-Vendita-Bilocale-via-Ezio-Sciamanna-12-Roma.html,159000,2,65.0,1.0,0.5
62,https://www.immobiliare.it/67751455-Vendita-Quadrilocale-viale-Carso-Roma.html,695000,4,100.0,2.0,2.0
63,https://www.immobiliare.it/66064221-Vendita-Appartamento-viale-delle-Mura-Gianicolensi-Roma.html,1250000,6,140.0,2.0,2.0
64,https://www.immobiliare.it/63015050-Vendita-Trilocale-viale-dei-Quattro-Venti-Roma.html,390000,3,93.0,1.0,2.0
65,https://www.immobiliare.it/69253850-Vendita-Appartamento-via-Courmayeur-Roma.html,650000,6,170.0,3.0,1.0
66,https://www.immobiliare.it/68192569-Vendita-Appartamento-via-Orazio-Roma.html,1499000,6,250.0,3.5,1.0
67,https://www.immobiliare.it/64673188-Vendita-Bilocale-via-Mario-Musco-82-Roma.html,259000,2,55.0,1.0,12.0
68,https://www.immobiliare.it/69866648-Vendita-Quadrilocale-via-Mario-Ridolfi-32-Roma.html,359000,4,130.0,3.0,3.0
69,https://www.immobiliare.it/68929529-Vendita-Trilocale-via-Mattia-Battistini-220C-Roma.html,279000,3,100.0,2.0,1.0
70,https://www.immobiliare.it/67646595-Vendita-Bilocale-via-della-Camilluccia-Roma.html,169000,2,58.0,1.0,0.0
71,https://www.immobiliare.it/64762998-Vendita-Attico-Mansarda-viale-Ezra-Pound-Roma.html,940000,6,200.0,3.0,12.0
72,https://www.immobiliare.it/61837974-Vendita-Appartamento-viale-dell-Aeronautica-Roma.html,499000,6,123.0,2.0,3.0
73,https://www.immobiliare.it/65779135-Vendita-Trilocale-via-dei-Banchi-Vecchi-Roma.html,680000,3,90.0,1.0,3.0
74,https://www.immobiliare.it/69599068-Vendita-Bilocale-via-Federico-Turano-57-Roma.html,165000,2,78.0,1.0,4.0
75,https://www.immobiliare.it/69478008-Vendita-Quadrilocale-via-Jacopo-Mostacci-8-Roma.html,289000,4,110.0,2.0,1.0
76,https://www.immobiliare.it/69580780-Vendita-Appartamento-via-Pinerolo-Roma.html,670000,6,180.0,2.0,1.0
77,https://www.immobiliare.it/66667845-Vendita-Attico-Mansarda-piazza-di-San-Calisto-Roma.html,655000,4,93.0,1.0,4.0
78,https://www.immobiliare.it/68862415-Vendita-Bilocale-via-Luciano-Zuccoli-49-Roma.html,169000,2,80.0,1.0,0.0
79,https://www.immobiliare.it/67622989-Vendita-Appartamento-via-San-Marcello-Pistoiese-73-Roma.html,410000,5,141.0,2.0,1.0
80,https://www.immobiliare.it/67531639-Vendita-Attico-Mansarda-via-Bartolomeo-Dusi-18-Roma.html,450000,4,166.0,2.0,4.0
81,https://www.immobiliare.it/69862702-Vendita-Appartamento-via-San-Sotero-Roma.html,1100000,6,225.0,3.5,3.0
82,https://www.immobiliare.it/69731442-Vendita-Bilocale-via-Alessandro-Cialdi-Roma.html,215000,2,52.0,1.0,2.0
83,https://www.immobiliare.it/67959361-Vendita-Appartamento-piazza-Del-Fante-Roma.html,1090000,6,190.0,2.0,2.0
84,https://www.immobiliare.it/67281797-Vendita-Quadrilocale-via-dei-Chiavari-Roma.html,849000,4,127.0,1.0,2.0
85,https://www.immobiliare.it/66479763-Vendita-Appartamento-via-Sesto-Rufo-42-Roma.html,1080000,6,250.0,3.5,3.0
86,https://www.immobiliare.it/66537679-Vendita-Quadrilocale-via-Francesco-Crispi-Roma.html,1350000,4,137.0,2.0,4.0
87,https://www.immobiliare.it/66093203-Vendita-Attico-Mansarda-piazzale-delle-Medaglie-Roma.html,699000,6,174.0,3.0,12.0
88,https://www.immobiliare.it/62947138-Vendita-Appartamento-via-del-Governo-Vecchio-Roma.html,720000,6,145.0,1.0,1.0
89,https://www.immobiliare.it/67344901-Vendita-Appartamento-via-Pompeo-neri-Roma.html,595000,6,135.0,3.0,1.0
90,https://www.immobiliare.it/66890473-Vendita-Appartamento-via-Margutta-Roma.html,3200000,6,212.0,2.0,2.0
91,https://www.immobiliare.it/68192795-Vendita-Attico-Mansarda-largo-Arturo-Donaggio-Roma.html,135000,2,60.0,1.0,5.0
92,https://www.immobiliare.it/67401927-Vendita-Trilocale-via-del-Cottanello-Roma.html,315000,3,92.0,2.0,5.0
93,https://www.immobiliare.it/70420586-Vendita-Bilocale-via-Prenestina-59-Roma.html,229000,2,70.0,1.0,5.0
94,https://www.immobiliare.it/64236874-Vendita-Appartamento-via-della-Tribuna-di-Roma.html,3700000,6,250.0,3.5,5.0
95,https://www.immobiliare.it/68986837-Vendita-Bilocale-via-del-Cottanello-Roma.html,235000,2,56.0,1.0,4.0
96,https://www.immobiliare.it/68518819-Vendita-Quadrilocale-via-Suor-Maria-Agostina-Roma.html,199000,4,125.0,2.0,1.0
97,https://www.immobiliare.it/63420032-Vendita-Attico-Mansarda-via-dei-Baullari-Roma.html,1050000,6,235.0,3.0,3.0
98,https://www.immobiliare.it/65062100-Vendita-Appartamento-piazza-Cavour-Roma.html,950000,5,170.0,1.0,3.0
99,https://www.immobiliare.it/70114826-Vendita-Trilocale-via-Genserico-Fontana-11-Roma.html,520000,3,105.0,2.0,1.0
100,https://www.immobiliare.it/70114868-Vendita-Loft-Open-Space-via-Di-Capo-Le-Case-Roma.html,680000,2,70.0,1.0,4.0
101,https://www.immobiliare.it/69084658-Vendita-Appartamento-via-Caroncini-Roma.html,1170000,6,300.0,3.0,1.0
102,https://www.immobiliare.it/66088401-Vendita-Bilocale-via-Silicella-17-Roma.html,115000,2,58.0,1.0,3.0
103,https://www.immobiliare.it/65577692-Vendita-Appartamento-via-Principe-Eugenio-Roma.html,1680000,6,210.0,2.0,5.0
104,https://www.immobiliare.it/63735830-Vendita-Attico-Mansarda-via-Clemente-III-14-Roma.html,499000,5,159.0,1.0,4.0
105,https://www.immobiliare.it/70107928-Vendita-Trilocale-via-Fontanellato-75-Roma.html,279000,3,110.0,1.0,0.0
106,https://www.immobiliare.it/69599432-Vendita-Trilocale-via-Raffaele-De-Ferrari-60-Roma.html,119000,3,85.0,1.0,2.0
107,https://www.immobiliare.it/68841515-Vendita-Appartamento-via-Lorenzo-Rocci-67-Roma.html,739000,5,150.0,2.0,0.0
108,https://www.immobiliare.it/67991129-Vendita-Loft-Open-Space-via-della-Fontana-5-Roma.html,68000,2,20.0,1.0,0.0
109,https://www.immobiliare.it/70265150-Vendita-Trilocale-via-Carlo-Dapporto-38-Roma.html,215000,3,67.0,1.0,1.0
110,https://www.immobiliare.it/67012733-Vendita-Attico-Mansarda-via-della-Frezza-Roma.html,2150000,4,150.0,1.0,4.0
111,https://www.immobiliare.it/64957198-Vendita-Appartamento-via-del-Biscione-Roma.html,1560000,5,191.0,3.0,1.0
112,https://www.immobiliare.it/66484469-Vendita-Bilocale-viale-Cortina-d-Ampezzo-Roma.html,119000,2,55.0,1.0,0.0
113,https://www.immobiliare.it/70495418-Vendita-Trilocale-via-Columella-Roma.html,125000,3,50.0,1.0,0.0
114,https://www.immobiliare.it/69722980-Vendita-Quadrilocale-via-Cristoforo-Sabbadino-Roma.html,189000,4,168.0,3.5,0.0
115,https://www.immobiliare.it/68902925-Vendita-Attico-Mansarda-via-Taranto-100-Roma.html,459000,2,85.0,1.0,12.0
116,https://www.immobiliare.it/69613394-Vendita-Trilocale-via-Arnaldo-Cantani-Roma.html,269000,3,87.0,2.0,3.0
117,https://www.immobiliare.it/70041836-Vendita-Quadrilocale-viale-Bruno-Pelizzi-281-Roma.html,370000,4,139.0,2.0,5.0
118,https://www.immobiliare.it/69451666-Vendita-Trilocale-via-della-Balduina-Roma.html,275000,3,72.0,1.0,2.0
119,https://www.immobiliare.it/69728680-Vendita-Trilocale-via-della-Camilluccia-273-Roma.html,440000,3,130.0,2.0,0.0
120,https://www.immobiliare.it/68751099-Vendita-Bilocale-via-Savona-Roma.html,339000,2,70.0,1.0,3.0
121,https://www.immobiliare.it/67380229-Vendita-Trilocale-via-del-Cottanello-Roma.html,260000,3,78.0,2.0,1.0
122,https://www.immobiliare.it/66484253-Vendita-Trilocale-via-Antonio-Ciamarra-Roma.html,325000,3,100.0,2.0,5.0
123,https://www.immobiliare.it/60582078-Vendita-Bilocale-via-Dei-Banchi-Nuovi-Roma.html,620000,2,65.0,1.0,3.0
124,https://www.immobiliare.it/70089532-Vendita-Appartamento-viale-parioli-37-Roma.html,1599000,6,270.0,3.5,0.5
125,https://www.immobiliare.it/69586174-Vendita-Appartamento-Cortina-D-ampezzo-Roma.html,895000,6,200.0,3.0,3.0
126,https://www.immobiliare.it/68597785-Vendita-Bilocale-viale-delle-Medaglie-d-Oro-124-Roma.html,249000,2,75.0,1.0,1.0
127,https://www.immobiliare.it/68172417-Vendita-Trilocale-via-L-Aquila-33-Roma.html,375000,3,120.0,1.0,3.0
128,https://www.immobiliare.it/68159131-Vendita-Appartamento-via-del-Forte-Trionfale-1-Roma.html,670000,6,227.0,3.0,3.0
129,https://www.immobiliare.it/67406315-Vendita-Quadrilocale-via-della-Mendola-18-Roma.html,519000,4,150.0,3.0,3.0
130,https://www.immobiliare.it/63857680-Vendita-Quadrilocale-viale-della-Grande-Muraglia-Roma.html,250000,4,110.0,2.0,12.0
131,https://www.immobiliare.it/64878866-Vendita-Bilocale-piazza-de-Ricci-Roma.html,480000,2,60.0,1.0,0.5
132,https://www.immobiliare.it/70334562-Vendita-Trilocale-via-Genserico-Fontana-11-Roma.html,450000,3,90.0,2.0,1.0
133,https://www.immobiliare.it/69003819-Vendita-Appartamento-viale-Europa-300-Roma.html,660000,5,148.0,2.0,0.5
134,https://www.immobiliare.it/63016632-Vendita-Trilocale-via-Radicofani-Roma.html,159000,3,55.0,1.0,0.0
135,https://www.immobiliare.it/68339083-Vendita-Trilocale-via-Aristobulo-Roma.html,230000,3,105.0,2.0,2.0
136,https://www.immobiliare.it/68011717-Vendita-Trilocale-via-delle-Palme-16-Roma.html,149000,3,75.0,1.0,1.0
137,https://www.immobiliare.it/69603432-Vendita-Appartamento-viale-delle-Milizie-22-Roma.html,1790000,6,250.0,3.5,3.0
138,https://www.immobiliare.it/70265152-Vendita-Trilocale-via-Bronte-85-Roma.html,149000,3,63.0,2.0,12.0
139,https://www.immobiliare.it/53326631-Vendita-Quadrilocale-viale-Isacco-Newton-Roma.html,350000,4,130.0,2.0,2.0
140,https://www.immobiliare.it/70288304-Vendita-Appartamento-via-Romeo-Rodriguez-Pereira-Roma.html,1450000,6,321.0,3.5,1.0
141,https://www.immobiliare.it/68503785-Vendita-Trilocale-viale-Timocle-Roma.html,328000,3,98.0,2.0,0.0
142,https://www.immobiliare.it/67499925-Vendita-Attico-Mansarda-viale-dell-Oceano-Atlantico-Roma.html,820000,6,209.0,2.0,4.0
143,https://www.immobiliare.it/69708464-Vendita-Trilocale-via-Santorre-di-Santarosa-Roma.html,285000,3,80.0,1.0,2.0
144,https://www.immobiliare.it/64679588-Vendita-Appartamento-via-Alessandro-Nelli-99-Roma.html,169000,5,120.0,2.0,2.0
145,https://www.immobiliare.it/69311578-Vendita-Attico-Mansarda-viale-della-Tecnica-Roma.html,1290000,6,210.0,2.0,12.0
146,https://www.immobiliare.it/69605680-Vendita-Trilocale-via-Benedetto-Torti-31-Roma.html,110000,3,58.0,1.0,1.0
147,https://www.immobiliare.it/66981417-Vendita-Attico-Mansarda-via-Acquaroni-120-Roma.html,190000,5,139.0,3.0,12.0
148,https://www.immobiliare.it/69763546-Vendita-Appartamento-via-Casale-degli-Inglesi-40-Roma.html,369000,5,125.0,2.0,2.0
149,https://www.immobiliare.it/69310338-Vendita-Bilocale-viale-Louis-Pasteur-77-Roma.html,430000,2,68.0,1.0,3.0
150,https://www.immobiliare.it/67495739-Vendita-Attico-Mansarda-largo-Elvezia-Roma.html,4200000,6,400.0,3.5,3.0
151,https://www.immobiliare.it/68642641-Vendita-Trilocale-via-Guido-Cora-15-Roma.html,239000,3,110.0,2.0,2.0
152,https://www.immobiliare.it/69727546-Vendita-Bilocale-via-Cesare-Ferrero-di-Roma.html,380000,2,60.0,1.0,0.0
153,https://www.immobiliare.it/60763796-Vendita-Quadrilocale-via-Leonina-Roma.html,530000,4,96.0,1.0,4.0
154,https://www.immobiliare.it/65359402-Vendita-Trilocale-via-dei-Quintili-98-Roma.html,215000,3,70.0,1.0,2.0
155,https://www.immobiliare.it/60256704-Vendita-Appartamento-via-della-Camilluccia-701-Roma.html,1140000,6,260.0,3.5,1.0
156,https://www.immobiliare.it/69133370-Vendita-Attico-Mansarda-via-Spadafora-18-Roma.html,159000,3,110.0,1.0,4.0
157,https://www.immobiliare.it/69573370-Vendita-Appartamento-via-Michele-Amari-Roma.html,329000,5,122.0,2.0,1.0
158,https://www.immobiliare.it/69745920-Vendita-Bilocale-via-Trionfale-10047-Roma.html,79000,2,58.0,1.0,1.0
159,https://www.immobiliare.it/70085950-Vendita-Trilocale-piazza-San-Giovanni-di-Dio-Roma.html,425000,3,72.0,2.0,4.0
160,https://www.immobiliare.it/70085240-Vendita-Trilocale-piazza-San-Giovanni-di-Dio-39-Roma.html,400000,3,60.0,1.0,3.0
161,https://www.immobiliare.it/70085670-Vendita-Bilocale-piazza-San-Giovanni-di-Dio-39-Roma.html,300000,2,46.0,1.0,4.0
162,https://www.immobiliare.it/70086882-Vendita-Appartamento-piazza-San-Giovanni-di-Dio-39-Roma.html,669000,5,86.0,2.0,4.0
163,https://www.immobiliare.it/70100018-Vendita-Quadrilocale-piazza-San-Giovanni-di-Dio-39-Roma.html,574000,4,89.0,2.0,5.0
164,https://www.immobiliare.it/70084602-Vendita-Trilocale-piazza-San-Giovanni-di-Dio-39-Roma.html,500000,3,89.0,2.0,3.0
165,https://www.immobiliare.it/66714575-Vendita-Quadrilocale-via-Giulio-Pasquati-210-Roma.html,269000,4,128.0,2.0,3.0
166,https://www.immobiliare.it/70221108-Vendita-Attico-Mansarda-via-Vetulonia-Roma.html,1250000,6,245.0,3.5,12.0
167,https://www.immobiliare.it/70494314-Vendita-Quadrilocale-viale-Tito-Labieno-Roma.html,460000,4,110.0,2.0,1.0
168,https://www.immobiliare.it/66918511-Vendita-Appartamento-viale-delle-Medaglie-d-Oro-360-Roma.html,539000,6,180.0,2.0,1.0
169,https://www.immobiliare.it/69541446-Vendita-Trilocale-via-Cassiodoro-Roma.html,630000,3,124.0,2.0,0.5
170,https://www.immobiliare.it/69450622-Vendita-Attico-Mansarda-via-Val-Pellice-Roma.html,860000,5,250.0,2.0,4.0
171,https://www.immobiliare.it/66255797-Vendita-Trilocale-Borgo-Angelico-Roma.html,415000,3,75.0,1.0,2.0
172,https://www.immobiliare.it/56113512-Vendita-Appartamento-via-Barnaba-Oriani-Roma.html,2100000,6,270.0,3.0,2.0
173,https://www.immobiliare.it/69259598-Vendita-Appartamento-via-Archimede-Roma.html,710000,6,170.0,1.0,1.0
174,https://www.immobiliare.it/70180026-Vendita-Appartamento-via-San-Damaso-34-Roma.html,900000,6,175.0,3.0,3.0
175,https://www.immobiliare.it/67713597-Vendita-Appartamento-via-Laurentina-767-Roma.html,440000,5,160.0,2.0,2.0
176,https://www.immobiliare.it/65519432-Vendita-Trilocale-via-Marino-Ghetaldi-Roma.html,300000,3,98.0,1.0,0.0
177,https://www.immobiliare.it/68369939-Vendita-Bilocale-via-del-Porto-Fluviale-Roma.html,520000,2,79.0,1.0,3.0
178,https://www.immobiliare.it/60000736-Vendita-Appartamento-via-della-Fonte-di-Fauno-Roma.html,1650000,6,165.0,3.0,3.0
179,https://www.immobiliare.it/69076862-Vendita-Quadrilocale-via-Giulio-Aristide-Sartorio-Roma.html,384000,4,125.0,2.0,1.0
180,https://www.immobiliare.it/68823801-Vendita-Quadrilocale-via-Giuseppe-Taverna-150-Roma.html,590000,4,166.0,2.0,0.5
181,https://www.immobiliare.it/69452346-Vendita-Appartamento-viale-Libia-Roma.html,890000,5,150.0,2.0,1.0
182,https://www.immobiliare.it/69240868-Vendita-Attico-Mansarda-via-Massimi-148-Roma.html,1145000,6,210.0,3.0,6.0
183,https://www.immobiliare.it/67871043-Vendita-Appartamento-via-20-Settembre-Roma.html,775000,6,160.0,3.5,4.0
184,https://www.immobiliare.it/64612862-Vendita-Attico-Mansarda-via-degli-Orti-di-Galba-Roma.html,240000,2,70.0,1.0,5.0
185,https://www.immobiliare.it/68208053-Vendita-Attico-Mansarda-via-Cassia-851-Roma.html,190000,3,85.0,1.0,5.0
186,https://www.immobiliare.it/69899692-Vendita-Attico-Mansarda-via-Archimede-Roma.html,1380000,6,220.0,3.0,5.0
187,https://www.immobiliare.it/69298632-Vendita-Bilocale-via-della-Badia-di-Cava-Roma.html,148000,2,49.0,1.0,7.0
188,https://www.immobiliare.it/68210745-Vendita-Bilocale-via-Guido-Castelnuovo-Roma.html,230000,2,75.0,1.0,8.0
189,https://www.immobiliare.it/65771651-Vendita-Loft-Open-Space-via-Vittor-Pisani-2D-Roma.html,680000,1,125.0,1.0,0.0
190,https://www.immobiliare.it/60417342-Vendita-Attico-Mansarda-via-Peirce-Roma.html,320000,2,68.0,1.0,12.0
191,https://www.immobiliare.it/65795373-Vendita-Appartamento-via-Gregorio-VII-396-Roma.html,450000,6,140.0,2.0,2.0
192,https://www.immobiliare.it/69728704-Vendita-Attico-Mansarda-via-della-Casetta-Mattei-232-Roma.html,139000,4,100.0,3.0,3.0
193,https://www.immobiliare.it/68009635-Vendita-Bilocale-via-Michelangelo-Peroglio-Roma.html,350000,2,85.0,1.0,3.0
194,https://www.immobiliare.it/67403215-Vendita-Quadrilocale-via-della-Lupa-Roma.html,790000,4,92.0,2.0,2.0
195,https://www.immobiliare.it/67995033-Vendita-Quadrilocale-viale-della-Tecnica-Roma.html,515000,4,150.0,2.0,1.0
196,https://www.immobiliare.it/70266422-Vendita-Quadrilocale-via-Livio-Pentimalli-Roma.html,620000,4,130.0,2.0,1.0
197,https://www.immobiliare.it/64397638-Vendita-Attico-Mansarda-via-della-Muratella-39-Roma.html,150000,3,65.0,2.0,12.0
198,https://www.immobiliare.it/52524149-Vendita-Attico-Mansarda-via-Luigi-Corti-Roma.html,1065000,4,280.0,3.0,4.0
199,https://www.immobiliare.it/69960024-Vendita-Appartamento-via-20-Settembre-Roma.html,630000,5,147.0,2.0,0.5
200,https://www.immobiliare.it/69727028-Vendita-Trilocale-via-Costantino-Roma.html,449000,3,126.0,1.0,6.0
201,https://www.immobiliare.it/69536580-Vendita-Quadrilocale-via-Giulio-Antamoro-Roma.html,339000,4,120.0,2.0,1.0
202,https://www.immobiliare.it/67720187-Vendita-Bilocale-via-Copenaghen-40-Roma.html,490000,2,82.0,1.0,4.0
203,https://www.immobiliare.it/66878931-Vendita-Attico-Mansarda-ponte-cavour-Roma.html,2950000,6,250.0,3.5,3.0
204,https://www.immobiliare.it/68310553-Vendita-Bilocale-via-Antonio-Pacinotti-Roma.html,449000,2,93.0,1.0,3.0
205,https://www.immobiliare.it/60692312-Vendita-Appartamento-via-Sardegna-Roma.html,1990000,6,370.0,3.0,3.0
206,https://www.immobiliare.it/70347982-Vendita-Bilocale-via-Sicilia-Roma.html,560000,2,60.0,2.0,4.0
207,https://www.immobiliare.it/70178590-Vendita-Appartamento-via-di-Monte-del-Gallo-6-Roma.html,730000,5,150.0,2.0,4.0
208,https://www.immobiliare.it/69684824-Vendita-Trilocale-via-Ercole-Bombelli-18-Roma.html,325000,3,110.0,2.0,2.0
209,https://www.immobiliare.it/67325263-Vendita-Appartamento-via-Adige-Roma.html,2950000,6,540.0,3.5,0.5
210,https://www.immobiliare.it/70256058-Vendita-Appartamento-via-Francesco-Ferrara-36-Roma.html,790000,5,168.0,3.0,4.0
211,https://www.immobiliare.it/70304040-Vendita-Quadrilocale-viale-Cortina-d-Ampezzo-58-Roma.html,980000,4,243.0,3.0,2.0
212,https://www.immobiliare.it/63640846-Vendita-Attico-Mansarda-viale-Pantelleria-Roma.html,720000,4,185.0,2.0,12.0
213,https://www.immobiliare.it/69907978-Vendita-Appartamento-via-Onofrio-Panvinio-Roma.html,855000,5,182.0,3.0,1.0
214,https://www.immobiliare.it/69350052-Vendita-Appartamento-viale-Marco-Polo-Roma.html,450000,5,180.0,2.0,0.0
215,https://www.immobiliare.it/66028417-Vendita-Appartamento-via-Nizza-Roma.html,830000,6,168.0,2.0,4.0
216,https://www.immobiliare.it/70468188-Vendita-Trilocale-via-Bedonia-37-Roma.html,155000,3,80.0,1.0,1.0
217,https://www.immobiliare.it/69726630-Vendita-Quadrilocale-via-della-Maglianella-141-Roma.html,139000,4,120.0,3.0,0.0
218,https://www.immobiliare.it/69601862-Vendita-Appartamento-viale-Parioli-Roma.html,690000,5,150.0,2.0,0.5
219,https://www.immobiliare.it/63364624-Vendita-Trilocale-via-Giovanni-Battista-Roma.html,175000,3,122.0,2.0,1.0
220,https://www.immobiliare.it/69845848-Vendita-Attico-Mansarda-via-del-Prato-della-Signora-Roma.html,820000,6,260.0,3.0,3.0
221,https://www.immobiliare.it/70084040-Vendita-Bilocale-via-Ostiense-Roma.html,239000,2,52.0,1.0,1.0
222,https://www.immobiliare.it/69728938-Vendita-Attico-Mansarda-via-Cristoforo-Sabbadino-88-Roma.html,139000,4,100.0,3.0,3.0
223,https://www.immobiliare.it/69905462-Vendita-Bilocale-via-del-Bosco-degli-Arvali-81-Roma.html,125000,2,70.0,1.0,3.0
224,https://www.immobiliare.it/70180130-Vendita-Quadrilocale-piazza-di-Villa-Fiorelli-Roma.html,750000,4,163.0,2.0,2.0
225,https://www.immobiliare.it/69732619-Vendita-Attico-Mansarda-via-della-Ferratella-in-Roma.html,1500000,6,314.0,3.0,6.0
226,https://www.immobiliare.it/64401856-Vendita-Appartamento-vicolo-degli-Orti-Portuensi-34-Roma.html,295000,5,140.0,2.0,3.0
227,https://www.immobiliare.it/68445143-Vendita-Trilocale-via-Igea-19-Roma.html,320000,3,110.0,2.0,1.0
228,https://www.immobiliare.it/69848076-Vendita-Appartamento-via-Valdinievole-Roma.html,320000,5,135.0,1.0,0.0
229,https://www.immobiliare.it/69437566-Vendita-Appartamento-via-della-Paglia-Roma.html,3950000,6,362.0,3.0,3.0
230,https://www.immobiliare.it/70457896-Vendita-Quadrilocale-via-Val-D-Ossola-18-Roma.html,295000,4,116.0,1.0,6.0
231,https://www.immobiliare.it/70011454-Vendita-Appartamento-via-di-Valle-Aurelia-130-Roma.html,470000,5,110.0,2.0,4.0
232,https://www.immobiliare.it/69804070-Vendita-Attico-Mansarda-via-Laurentina-Roma.html,525000,3,131.0,2.0,5.0
233,https://www.immobiliare.it/69552704-Vendita-Appartamento-largo-Guido-Cencetti-3-Roma.html,495000,5,130.0,2.0,3.0
234,https://www.immobiliare.it/64259182-Vendita-Appartamento-piazza-Sallustio-3-Roma.html,1500000,6,220.0,2.0,5.0
235,https://www.immobiliare.it/69582328-Vendita-Quadrilocale-via-di-San-Nicola-de-Cesarini-Roma.html,1290000,4,120.0,3.0,4.0
236,https://www.immobiliare.it/69390970-Vendita-Attico-Mansarda-largo-Piero-Bargellini-Roma.html,695000,4,167.0,2.0,12.0
237,https://www.immobiliare.it/68630153-Vendita-Appartamento-via-Emilio-Faa-di-Bruno-Roma.html,790000,6,160.0,1.0,1.0
238,https://www.immobiliare.it/63029334-Vendita-Appartamento-via-Gibilmanna-Roma.html,490000,6,140.0,2.0,1.0
239,https://www.immobiliare.it/69170452-Vendita-Quadrilocale-via-delle-Cave-Roma.html,339000,4,100.0,1.0,12.0
240,https://www.immobiliare.it/67242345-Vendita-Trilocale-via-Alessandro-Poerio-Roma.html,880000,3,119.0,2.0,1.0
